year,state_code,dist_code,court_no,mean_days,median_days
2010,9,22,24,1940.1153846153845,2167.0
2010,9,22,27,1623.3333333333333,2392.5
2010,9,22,31,3370.818181818182,3396.0
2010,9,22,33,3320.8571428571427,3361.0
2010,9,23,9,1206.5,908.5
2010,9,23,11,1911.4545454545455,2140.0
2010,9,26,15,1070.8936170212767,1037.0
2010,9,26,23,898.0,917.0
2010,9,27,5,2050.25,1810.5
2010,9,29,11,2860.0,2896.0
2010,9,30,13,2297.4375,2666.5
2010,9,30,19,1663.605633802817,1639.0
2010,9,30,20,2628.0,2628.0
2010,9,30,24,2164.714285714286,2689.0
2010,9,30,27,1806.0,1771.0
2010,9,31,22,1789.5,1789.5
2010,9,31,26,2390.9375,2585.0
2010,9,31,30,1741.0,1741.0
2010,9,31,38,2603.6666666666665,2532.0
2010,9,32,7,944.1515151515151,894.0
2010,9,34,9,1638.3291139240507,1679.0
2010,9,35,13,1687.088888888889,1726.0
2010,9,35,18,1167.5495495495495,1099.0
2010,9,35,22,1791.0,1863.0
2010,9,35,25,2068.0,1875.0
2010,9,35,28,1741.7777777777778,1982.0
2010,9,35,30,1248.0,947.0
2010,9,36,12,2305.402777777778,2643.5
2010,9,38,15,1406.695652173913,1110.0
2010,9,38,21,1660.25,1683.0
2010,9,38,32,3485.0,3485.0
2010,9,38,35,3198.8260869565215,3330.0
2010,9,39,10,1875.3333333333333,1872.5
2010,9,39,15,2431.714285714286,2497.0
2010,9,39,19,2350.0,2390.0
2010,9,12,21,974.8735632183908,822.0
2010,9,4,15,1575.0341655716163,1589.5
2010,9,4,30,1747.2857142857142,1752.5
2010,9,4,31,1600.5636363636363,1695.0
2010,9,4,32,1937.5,1937.5
2010,9,40,7,1744.3670520231215,1722.0
2010,9,40,14,152.05555555555554,110.0
2010,9,40,23,1706.1796875,1703.0
2010,9,4,24,1664.5,1803.0
2010,9,40,19,1664.5,1803.0
2010,10,1,6,1345.1764705882354,1450.0
2010,10,2,5,415.58015267175574,78.0
2010,10,4,7,991.8571428571429,290.0
2010,10,6,5,105.5,105.5
2010,10,7,7,752.1625,494.0
2010,10,8,9,1938.625,1836.5
2010,10,9,5,1319.8,1469.0
2010,10,10,17,1146.0869565217392,1530.0
2010,10,11,12,344.04040404040404,380.5
2010,10,14,8,730.5,68.5
2010,10,15,3,1095.90625,1435.0
2010,10,16,1,1555.0,1555.0
2010,10,17,1,1785.65,1870.5
2010,10,19,2,137.0,137.0
2010,10,20,1,1534.8666666666666,1621.0
2010,10,22,1,210.5,43.0
2010,10,23,2,1431.5,1431.5
2010,10,24,3,718.8333333333334,421.5
2010,10,25,9,2665.5,2665.5
2010,10,26,2,1114.3684210526317,1541.0
2010,10,27,2,1619.1923076923076,1535.0
2010,10,28,7,1622.2727272727273,1505.0
2010,10,31,4,2334.157894736842,2649.5
2010,10,32,19,1939.3695652173913,1752.0
2010,10,33,20,382.4810126582278,121.5
2010,10,18,5,1422.1607142857142,1634.0
2010,10,29,1,920.0,990.5
2010,10,5,4,514.8421052631579,385.0
2010,10,3,12,1561.7777777777778,1778.0
2010,10,12,2,957.6551724137931,897.0
2010,10,13,1,107.73462059620596,65.0
2010,10,21,6,1870.5714285714287,1887.5
2010,10,3,16,286.0,286.0
2010,10,3,26,2708.0,2708.0
2010,10,4,13,1623.7142857142858,1718.0
2010,10,6,16,3472.0,3472.0
2010,10,10,10,1575.0,1575.0
2010,10,10,27,1797.0,1797.0
2010,10,10,28,1614.0,1712.0
2010,10,11,4,695.95,722.0
2010,10,11,6,360.54545454545456,36.0
2010,10,17,4,901.531914893617,467.0
2010,10,20,7,1948.3333333333333,1840.0
2010,10,20,18,1862.7777777777778,1791.0
2010,10,21,15,2612.5,2591.5
2010,10,22,21,2791.769230769231,2810.0
2010,10,23,5,137.375,50.5
2010,10,24,14,1189.7631578947369,1347.5
2010,10,24,20,1683.7272727272727,1725.0
2010,10,26,15,1320.0,1320.0
2010,10,32,3,1561.5,1583.0
2010,10,32,21,1719.064935064935,1680.0
2010,10,32,22,1716.7777777777778,1701.5
2010,10,33,17,1268.8684210526317,1536.5
2010,10,1,7,1995.7058823529412,2059.0
2010,10,2,6,211.55369928400955,56.0
2010,10,3,15,1901.2051282051282,2225.0
2010,10,4,8,399.9818181818182,250.0
2010,10,5,5,484.1125,453.5
2010,10,6,6,516.53125,43.5
2010,10,7,8,526.6867469879518,420.0
2010,10,8,11,1715.111111111111,1893.0
2010,10,9,6,415.42105263157896,286.0
2010,10,10,22,93.86861313868613,18.0
2010,10,11,16,292.2902097902098,267.5
2010,10,12,5,971.952380952381,990.5
2010,10,14,9,1254.5,1254.5
2010,10,15,6,1633.010344827586,1664.5
2010,10,17,19,2816.7410071942445,2829.0
2010,10,18,10,1224.463687150838,961.0
2010,10,20,4,1684.2903225806451,1684.5
2010,10,21,7,819.8679245283018,768.0
2010,10,22,3,2012.8333333333333,1996.0
2010,10,23,3,919.9230769230769,524.0
2010,10,24,4,953.8666666666667,1074.0
2010,10,25,10,969.1428571428571,81.0
2010,10,26,3,1225.8166666666666,1198.5
2010,10,27,3,1348.1367673179395,1462.0
2010,10,28,3,1160.7474747474748,847.0
2010,10,29,11,1442.5625,1762.5
2010,10,30,5,1704.1875,1854.0
2010,10,31,9,590.796511627907,619.0
2010,10,32,20,1850.8,1772.0
2010,10,33,22,258.8736330498177,64.0
2010,10,19,3,991.6666666666666,1178.0
2010,10,17,20,2793.5,2793.5
2010,10,13,17,2378.539748953975,2372.5
2010,11,1,4,1812.3111111111111,1833.0
2010,11,2,2,1939.8,2257.0
2010,11,4,2,1438.3947368421052,1779.0
2010,11,5,2,1735.132530120482,1906.0
2010,11,6,3,966.5625,916.5
2010,11,7,2,1493.5,1493.5
2010,11,8,2,1613.9142857142858,1609.5
2010,11,9,2,1586.2,1723.0
2010,11,10,4,2132.176470588235,2044.0
2010,11,11,2,597.5877192982456,439.0
2010,11,12,3,1932.8181818181818,1946.0
2010,11,13,2,2125.785714285714,2203.0
2010,11,14,3,2459.9466666666667,2667.0
2010,11,15,3,1822.8,1965.0
2010,11,16,2,2387.878048780488,2595.0
2010,11,17,2,1779.3636363636363,1791.0
2010,11,18,2,1839.5,1855.0
2010,11,19,2,1601.3166666666666,1574.5
2010,11,20,2,5.5,5.5
2010,11,21,2,1165.032258064516,1142.0
2010,11,22,4,1577.4814814814815,1581.0
2010,11,26,2,1543.1666666666667,1499.5
2010,11,27,2,1502.3508771929824,1472.0
2010,11,29,1,1373.12,1340.5
2010,11,30,1,14.714285714285714,14.5
2010,11,32,1,1069.4,1168.5
2010,11,23,2,1630.0,1630.0
2010,11,31,1,1570.6,2002.0
2010,11,1,7,1333.75,1752.0
2010,11,4,16,2075.088888888889,2101.0
2010,11,4,19,2012.925,2049.5
2010,11,6,6,1457.0,1457.0
2010,11,7,5,2492.0,2492.0
2010,11,8,5,1869.6842105263158,1885.0
2010,11,11,11,1561.0,1894.0
2010,11,13,8,1172.1666666666667,1153.5
2010,11,13,11,2638.0,2638.0
2010,11,15,14,2528.4821428571427,2560.5
2010,11,17,6,2125.375,2167.0
2010,11,17,8,1738.5,1738.5
2010,11,17,11,2260.0,2266.0
2010,11,26,5,1783.5,1783.5
2010,11,26,12,2684.6,2732.0
2010,11,27,5,2168.3571428571427,2084.0
2010,11,29,9,2094.3636363636365,1869.0
2010,11,1,19,3274.5,3274.5
2010,11,4,13,2098.0,2105.0
2010,11,16,6,1699.9333333333334,1652.0
2010,11,16,9,1880.9411764705883,1808.0
2010,11,1,3,2628.181818181818,2895.5
2010,11,2,4,1628.7021276595744,1603.0
2010,11,3,3,2025.25,2094.5
2010,11,4,3,1957.923076923077,1931.0
2010,11,5,3,1952.1619585687383,2025.0
2010,11,6,4,1472.7293233082708,1310.0
2010,11,7,3,1986.6818181818182,2025.5
2010,11,8,4,1588.830031282586,1617.0
2010,11,8,6,1868.9910554561718,1850.0
2010,11,9,3,1337.8,1085.5
2010,11,10,3,1788.875,1779.0
2010,11,11,3,952.9583333333334,148.5
2010,11,12,4,2311.8,2566.0
2010,11,13,3,2494.6944444444443,2647.5
2010,11,13,6,1969.5,1885.0
2010,11,13,7,2055.5333333333333,2121.0
2010,11,13,9,1196.3675889328063,1142.0
2010,11,14,9,2144.051948051948,2155.5
2010,11,15,4,1849.1408450704225,1854.5
2010,11,16,3,1892.7555555555555,1888.0
2010,11,17,3,1907.6538461538462,1845.5
2010,11,18,3,1310.0625,1181.0
2010,11,19,3,1703.8918918918919,1620.0
2010,11,20,3,1714.8148148148148,2120.0
2010,11,20,5,1937.8,2001.0
2010,11,21,3,1275.8150183150183,1228.5
2010,11,22,3,1573.4,1583.0
2010,11,23,3,1563.2307692307693,1508.0
2010,11,24,3,1498.7142857142858,1576.5
2010,11,26,3,1586.4948148148148,1556.0
2010,11,27,3,2244.581309786608,2278.0
2010,11,29,2,1633.374449339207,1621.0
2010,11,30,3,1965.4846153846154,1952.5
2010,11,31,3,1903.3661971830986,2046.0
2010,11,32,2,1250.8620689655172,1375.0
2010,11,16,10,2191.2216981132074,2073.0
2010,12,1,2,900.3333333333334,28.5
2010,12,2,2,48.0,35.0
2010,12,3,3,2226.75,2516.5
2010,12,4,2,1756.75,1721.0
2010,12,6,2,1307.5,1307.5
2010,12,8,2,2099.0,2099.0
2010,12,11,2,2559.0,2520.0
2010,12,11,5,2829.6923076923076,2872.0
2010,12,12,2,2038.3,2716.5
2010,12,13,2,2720.823529411765,2892.0
2010,12,14,2,725.7924528301887,648.0
2010,12,15,2,2054.5,2054.5
2010,12,15,7,2924.9166666666665,2952.5
2010,12,18,2,2670.6666666666665,2633.0
2010,12,19,2,2690.7444444444445,2738.5
2010,12,20,2,2191.0,2191.0
2010,12,21,2,2825.767441860465,2817.0
2010,12,22,2,603.0,603.0
2010,12,5,3,627.3220338983051,484.0
2010,12,3,6,2966.4375,3002.0
2010,12,1,4,166.4090909090909,32.5
2010,12,1,5,2989.0714285714284,3000.0
2010,12,1,6,2846.8,2865.0
2010,12,1,7,2327.714285714286,2704.0
2010,12,1,8,2756.0,2756.0
2010,12,1,9,2889.0,2889.0
2010,12,1,14,3246.5,3246.5
2010,12,2,4,2029.4,2155.0
2010,12,3,4,809.7226890756302,713.0
2010,12,3,7,2911.4,2860.0
2010,12,3,8,2690.4444444444443,2496.0
2010,12,3,9,2877.0,2877.0
2010,12,3,11,2714.0,2714.0
2010,12,3,12,3034.733333333333,3035.0
2010,12,3,13,3024.125,3042.5
2010,12,4,4,1501.0,1725.0
2010,12,4,5,2927.8615384615387,2954.0
2010,12,4,6,2832.6666666666665,2880.0
2010,12,4,7,2661.4,2682.0
2010,12,4,8,2806.0,2806.0
2010,12,4,9,2824.0,2824.0
2010,12,4,10,2996.0,2996.0
2010,12,4,11,3212.0,3128.0
2010,12,6,3,695.5955414012739,667.0
2010,12,7,4,364.32394366197184,314.0
2010,12,8,3,762.1941747572815,741.5
2010,12,8,4,2856.1666666666665,2767.5
2010,12,8,5,2570.5,2561.0
2010,12,8,10,3000.5833333333335,2969.0
2010,12,8,11,3141.0,3141.0
2010,12,9,3,8.0,8.0
2010,12,10,3,1424.3666666666666,1439.0
2010,12,11,3,1201.016129032258,1008.5
2010,12,11,6,2773.3870967741937,2715.0
2010,12,12,3,246.8953488372093,49.0
2010,12,12,4,2831.1428571428573,2794.0
2010,12,13,3,2549.3023255813955,2574.0
2010,12,14,3,718.4050632911392,664.0
2010,12,14,7,2776.0,2776.0
2010,12,15,8,2846.5,2846.5
2010,12,18,3,713.2065217391304,688.0
2010,12,19,3,2589.04932735426,2595.0
2010,12,19,6,3037.9545454545455,3047.0
2010,12,20,3,1194.0866141732283,1296.0
2010,12,20,6,3053.1666666666665,3058.5
2010,12,20,7,3096.0,3096.0
2010,12,21,3,2579.4675324675327,2559.0
2010,12,22,3,576.7058823529412,557.5
2010,13,1,2,1912.7744360902257,1945.0
2010,13,2,2,1963.1391585760518,2041.0
2010,13,3,2,1807.239263803681,1865.0
2010,13,4,2,1535.8816568047337,1314.0
2010,13,5,2,929.8,707.0
2010,13,6,2,1125.8605015673982,1475.0
2010,13,7,2,1485.34,1562.0
2010,13,8,2,1267.7929411764705,1606.0
2010,13,9,2,889.9254901960784,733.0
2010,13,10,2,1544.4008620689656,1671.5
2010,13,10,9,2470.0,2061.0
2010,13,11,2,848.0,866.0
2010,13,12,2,1188.907894736842,889.0
2010,13,13,2,2219.217391304348,2219.0
2010,13,14,2,2175.625,2047.5
2010,13,15,2,1076.0782608695652,837.5
2010,13,16,2,1350.5788787483702,1181.0
2010,13,17,2,746.3638297872341,659.0
2010,13,18,2,831.0687022900763,632.0
2010,13,19,2,1582.4976816074188,1826.0
2010,13,20,2,1412.3777777777777,1798.0
2010,13,21,2,2282.6969696969695,2274.0
2010,13,23,2,1454.6511627906978,804.0
2010,13,24,2,1824.16,1900.0
2010,13,25,2,1018.8808864265928,729.0
2010,13,26,2,1404.7475247524753,872.5
2010,13,27,2,1491.2021276595744,1748.0
2010,13,28,2,2141.7096774193546,1981.0
2010,13,29,2,1475.295918367347,1549.0
2010,13,30,2,1973.4933687002654,1925.0
2010,13,31,2,1426.6380952380953,1445.0
2010,13,33,2,993.3385416666666,656.5
2010,13,34,2,1424.8241758241759,1575.0
2010,13,35,2,2244.6969696969695,2652.0
2010,13,36,2,1846.5,2105.0
2010,13,38,2,865.7627118644068,620.0
2010,13,39,2,905.6172839506173,668.0
2010,13,40,2,1814.8365384615386,1874.0
2010,13,41,2,1811.549019607843,1921.0
2010,13,42,2,1592.1684210526316,1862.0
2010,13,43,2,1981.5972222222222,2191.0
2010,13,44,2,1782.3803418803418,2140.5
2010,13,45,2,729.2153846153847,578.0
2010,13,46,2,2044.0497737556561,2198.0
2010,13,47,2,2046.8235294117646,1962.0
2010,13,48,2,1362.025641025641,1104.0
2010,13,49,2,1541.2875,1693.0
2010,13,50,2,2145.1875,2029.5
2010,13,52,2,1683.335616438356,1749.0
2010,13,53,2,1722.9907407407406,1879.0
2010,13,55,2,2109.8397435897436,2079.0
2010,13,56,2,1108.2830188679245,856.0
2010,13,57,2,1921.9347826086957,1825.0
2010,13,58,2,1222.894927536232,1117.5
2010,13,59,2,1823.421052631579,1738.0
2010,13,60,2,1257.928125,968.0
2010,13,61,2,1136.7238307349667,828.0
2010,13,62,2,1799.7222222222222,1780.0
2010,13,63,2,1672.720430107527,1783.0
2010,13,64,2,1772.7843137254902,1907.0
2010,13,65,2,1857.6845637583892,1766.0
2010,13,67,2,1402.0333333333333,1596.0
2010,13,68,2,1773.8194444444443,1778.0
2010,13,69,2,1211.4190981432362,817.0
2010,13,70,2,1885.835294117647,1773.0
2010,13,71,2,1615.298245614035,1856.0
2010,13,73,1,1625.4810126582279,1613.0
2010,13,74,7,2962.6666666666665,2875.0
2010,13,75,1,3066.0,3042.0
2010,13,76,1,3184.0,3184.0
2010,13,22,2,1457.8235294117646,981.0
2010,13,51,2,1996.5084745762713,1960.0
2010,13,66,2,1579.7113702623906,1669.0
2010,13,54,2,1320.2386363636363,880.0
2010,13,37,2,1346.90625,942.0
2010,13,47,8,1782.142857142857,1796.0
2010,13,48,9,2821.3333333333335,2793.0
2010,13,48,11,2874.5,2839.0
2010,13,57,8,1873.4285714285713,1888.0
2010,13,59,7,1910.2,1829.0
2010,13,60,7,2108.3333333333335,2140.5
2010,13,74,1,1853.0735294117646,1821.0
2010,13,76,8,2013.164705882353,1763.0
2010,13,1,3,2177.677304964539,2112.5
2010,13,2,3,2125.4639905548997,2237.0
2010,13,3,3,2221.185929648241,2204.5
2010,13,4,3,1190.5985915492959,769.5
2010,13,5,3,1704.4656488549617,1731.0
2010,13,6,3,1250.6943078004217,1093.0
2010,13,7,3,1806.0976627712855,1788.5
2010,13,8,3,1162.4468317552803,928.0
2010,13,9,3,1089.5639834881322,966.5
2010,13,10,3,2270.9041551246537,2636.0
2010,13,10,8,2266.0,2266.0
2010,13,11,3,1250.84,1154.0
2010,13,12,3,1814.190099009901,1823.5
2010,13,13,3,1263.4314159292035,806.5
2010,13,14,3,2259.7911392405063,2261.0
2010,13,15,3,1336.326797385621,1093.0
2010,13,16,3,2275.1805337519622,2482.0
2010,13,17,3,809.7998483699772,787.0
2010,13,18,3,1455.947245017585,1778.0
2010,13,20,4,1260.0941259731069,1056.0
2010,13,21,3,2411.224358974359,2616.0
2010,13,22,3,1090.5821428571428,953.0
2010,13,23,3,1700.65625,1032.0
2010,13,24,3,1968.3838801343322,1926.0
2010,13,25,3,1605.5213219616205,1518.0
2010,13,26,3,1198.4303475558067,969.0
2010,13,27,3,1623.8851174934725,1880.0
2010,13,28,3,1858.0,1873.0
2010,13,29,3,1872.5224719101125,1796.0
2010,13,30,3,2015.724832214765,1888.0
2010,13,30,9,2825.529411764706,2812.5
2010,13,31,5,1688.9213836477988,1717.0
2010,13,33,4,1443.4619565217392,1759.0
2010,13,34,3,1797.889400921659,1910.0
2010,13,35,3,2104.1744186046512,2087.5
2010,13,36,3,1795.890625,1991.0
2010,13,38,3,1501.4074074074074,2016.5
2010,13,39,3,1715.4666666666667,1793.0
2010,13,40,3,1763.654036243822,1790.5
2010,13,41,3,2802.0285714285715,2910.0
2010,13,42,3,2227.9484536082473,2100.0
2010,13,43,3,2313.3225806451615,2225.0
2010,13,44,3,2421.0,2280.5
2010,13,45,3,2240.3333333333335,2281.0
2010,13,46,3,1750.6228260869566,1827.5
2010,13,47,3,1899.8483290488432,1821.0
2010,13,48,3,1119.2660332541568,1046.0
2010,13,49,3,1353.3274021352313,948.0
2010,13,50,3,2110.156534090909,1954.0
2010,13,51,3,2117.176470588235,1975.0
2010,13,52,3,1819.7758369723435,1788.0
2010,13,53,3,1869.7693522906793,1888.0
2010,13,54,3,1046.25138427464,921.0
2010,13,55,3,1945.9700598802394,1790.0
2010,13,56,3,1319.8875,1515.0
2010,13,57,3,2207.4898941289703,2615.0
2010,13,58,3,1456.387323943662,1265.5
2010,13,59,3,2068.24,2094.0
2010,13,60,3,1803.4180929095355,1915.0
2010,13,61,3,1890.7618198037467,1985.0
2010,13,62,3,2430.8036951501153,2577.0
2010,13,63,3,1905.4840764331211,1842.0
2010,13,64,3,1666.4528301886792,1788.0
2010,13,65,3,1920.8854166666667,1943.0
2010,13,65,8,2436.470588235294,2374.0
2010,13,66,3,1577.2251428571428,1679.0
2010,13,67,3,2205.375,2918.0
2010,13,68,3,2092.0339985218034,2006.0
2010,13,69,3,1351.9498861047837,881.0
2010,13,69,7,2705.1552795031057,2703.0
2010,13,70,3,2368.326530612245,2613.0
2010,13,71,3,1926.8698224852071,2022.5
2010,13,73,4,1941.731654676259,1875.0
2010,13,75,2,3188.1875,3190.5
2010,13,76,2,3148.52,3116.0
2010,13,2,10,2669.769230769231,2678.0
2010,13,2,11,2722.6338028169016,2699.0
2010,13,3,9,2958.0,2934.0
2010,13,23,7,2778.919191919192,2821.0
2010,13,27,8,2044.0,2044.0
2010,13,27,9,1116.111111111111,868.0
2010,13,31,6,2250.056818181818,2236.0
2010,13,34,6,2770.7245065789475,2763.5
2010,13,39,9,1976.0,1973.0
2010,13,47,9,1916.7611940298507,1884.0
2010,13,48,8,2900.8571428571427,2896.0
2010,13,48,12,3024.25,3062.0
2010,13,57,9,2049.8301104972375,1992.5
2010,13,66,13,2206.268292682927,2233.0
2010,13,74,2,1975.348148148148,1953.5
2010,13,76,9,1952.1552162849873,1887.0
2010,13,19,3,2144.8193688792167,2134.0
2010,14,2,1,360.1036717062635,365.0
2010,14,3,1,1884.183908045977,2109.0
2010,14,5,1,903.496855345912,589.0
2010,14,6,1,1655.593023255814,1419.0
2010,14,8,1,312.5625,57.5
2010,14,9,1,1225.0,1292.5
2010,14,10,1,529.8541666666666,462.0
2010,14,12,1,425.52258064516127,321.0
2010,14,16,1,1154.5,1154.5
2010,14,18,1,1458.5,1510.0
2010,14,1,1,778.6507936507936,719.0
2010,14,7,2,1695.851851851852,1420.0
2010,14,13,1,1007.5333333333333,1112.0
2010,14,17,1,1514.2777777777778,1389.0
2010,14,11,1,1743.0,1743.0
2010,14,14,1,1413.9166666666667,1257.0
2010,14,15,1,1605.0,1517.0
2010,14,19,1,1441.0,1423.0
2010,14,20,1,1261.0,1256.0
2010,14,23,1,1219.3504273504273,1157.0
2010,14,3,2,976.3636363636364,692.0
2010,14,3,4,950.7693761814745,619.0
2010,14,7,4,911.7225130890052,683.0
2010,14,7,5,1357.75,1267.5
2010,14,8,5,1169.2222222222222,1127.5
2010,14,9,5,1414.1304347826087,1381.0
2010,14,13,5,837.2085561497327,470.0
2010,14,16,4,506.28125,509.5
2010,14,19,6,1529.617529880478,1520.0
2010,14,23,7,1379.8695652173913,1364.0
2010,14,8,4,556.0342465753424,527.5
2010,14,4,6,1033.4098360655737,1264.0
2010,14,4,7,1270.2222222222222,1307.0
2010,14,4,9,1265.5,1265.5
2010,14,12,5,876.8711656441718,865.0
2010,14,17,7,2415.6666666666665,2401.0
2010,15,2,2,1016.7142857142857,979.0
2010,15,3,2,26.0,26.0
2010,15,6,2,960.829268292683,960.0
2010,15,7,2,472.0,441.0
2010,15,8,2,631.6,532.0
2010,15,9,1,359.10526315789474,162.5
2010,15,13,2,7.5,7.0
2010,15,1,1,61.532407407407405,21.0
2010,15,4,3,63.732484076433124,21.0
2010,15,5,8,1062.7612456747404,1047.0
2010,15,2,6,1325.8333333333333,1480.0
2010,15,9,6,1154.2198581560283,1146.0
2010,15,1,7,1164.26,1122.0
2010,15,1,13,2125.4,2085.0
2010,15,4,7,1133.8778625954199,1107.0
2010,15,4,11,1372.673076923077,1384.0
2010,15,5,3,1062.2093023255813,1057.0
2010,15,5,12,1144.280701754386,1133.0
2010,15,2,3,1105.8333333333333,1006.0
2010,15,3,3,1134.0,1134.0
2010,15,5,2,1154.862342819325,1146.0
2010,15,6,3,912.125,896.0
2010,15,7,3,525.2307692307693,519.5
2010,15,8,3,531.5238095238095,592.0
2010,15,9,3,823.3333333333334,209.0
2010,15,13,3,106.60606060606061,91.0
2010,15,15,3,23.0,23.0
2010,15,1,4,303.8421052631579,84.5
2010,15,4,4,130.8939974457216,53.0
2010,15,1,8,1130.1317829457364,1113.0
2010,15,2,7,1313.1666666666667,1258.5
2010,15,4,8,1112.245660881175,1102.0
2010,15,5,11,1406.845971563981,1524.0
2010,15,5,15,1476.4914196567863,1568.0
2010,15,9,7,1125.5626223091976,1109.0
2010,15,9,14,3240.0,3248.0
2010,16,1,2,2142.75,2589.0
2010,16,6,2,388.53846153846155,14.0
2010,16,7,2,1340.6424242424243,1426.5
2010,16,8,2,2289.837837837838,2472.0
2010,16,9,2,1851.1477272727273,1832.5
2010,16,10,2,1777.5454545454545,1739.0
2010,16,11,2,1624.2307692307693,1610.0
2010,16,12,2,2320.205,2553.0
2010,16,14,3,1064.25,701.0
2010,16,17,2,1555.1666666666667,1861.0
2010,16,18,2,2352.2153846153847,2677.0
2010,16,19,1,1817.9142857142858,1882.5
2010,16,20,1,1593.5487364620938,2396.0
2010,16,21,1,1260.5,1172.0
2010,16,22,5,1790.8307692307692,2493.5
2010,16,24,8,2183.0151515151515,2365.0
2010,16,4,2,1791.55,1807.0
2010,16,2,3,1232.7560975609756,987.0
2010,16,3,6,1622.5454545454545,1839.0
2010,16,13,2,1254.7058823529412,1260.0
2010,16,25,1,2571.0,2571.0
2010,16,2,7,1995.225,1753.0
2010,16,2,10,1592.5,1592.5
2010,16,2,14,1555.6296296296296,1500.0
2010,16,4,6,1584.625,1579.5
2010,16,4,8,993.0,993.0
2010,16,6,13,2716.6666666666665,2758.0
2010,16,9,6,2103.0576923076924,2030.5
2010,16,9,10,2288.6666666666665,2360.0
2010,16,11,6,2700.5,2810.5
2010,16,11,9,1635.0,1635.0
2010,16,12,6,1601.8333333333333,1679.0
2010,16,12,8,1629.7777777777778,1732.0
2010,16,12,11,1601.6511627906978,1599.0
2010,16,12,15,1631.0,1626.0
2010,16,14,13,2550.7391304347825,2607.0
2010,16,17,6,1791.0864197530864,1762.0
2010,16,18,18,2461.0,2577.5
2010,16,19,5,1876.6666666666667,1904.0
2010,16,19,9,2043.0,2068.0
2010,16,20,5,1017.8181818181819,723.0
2010,16,20,7,2052.05,2038.5
2010,16,20,11,2438.8333333333335,2422.5
2010,16,20,16,2494.507462686567,2563.0
2010,16,20,19,2247.285714285714,2573.0
2010,16,21,5,1702.8541666666667,1759.0
2010,16,22,1,1962.0,1962.0
2010,16,24,2,1771.9076923076923,1720.0
2010,16,7,6,2773.6666666666665,2695.0
2010,16,8,9,1933.6666666666667,1869.0
2010,16,8,13,1647.0,1662.0
2010,16,13,6,1190.9565217391305,1542.0
2010,16,14,7,1284.1666666666667,863.5
2010,16,14,14,1849.455357142857,1850.0
2010,16,18,10,1901.6046511627908,2184.0
2010,16,22,12,2613.6666666666665,2619.0
2010,16,1,3,2609.2084805653712,2622.0
2010,16,2,4,1850.992,1735.0
2010,16,4,3,2183.6962151394423,2010.5
2010,16,6,3,387.4468085106383,454.0
2010,16,7,3,2012.0070298769772,1799.0
2010,16,8,3,2474.8248847926266,2553.0
2010,16,9,3,1969.02849002849,1907.0
2010,16,10,5,2431.209523809524,2532.5
2010,16,11,5,1346.742924528302,1126.5
2010,16,12,5,2501.273195876289,2703.5
2010,16,13,3,1906.0743801652893,1925.0
2010,16,17,3,982.2,1552.0
2010,16,18,3,2376.327731092437,2545.0
2010,16,19,2,1621.2085889570553,1831.0
2010,16,20,6,2465.4599056603774,2570.5
2010,16,21,4,2502.9886363636365,2460.0
2010,16,22,6,2521.675257731959,2647.0
2010,16,24,3,1902.6401673640166,1846.0
2010,16,25,2,2676.279069767442,2621.0
2010,16,14,4,2170.6373626373625,2103.0
2010,16,2,9,1892.8708333333334,1930.0
2010,16,2,11,1681.4727272727273,1679.0
2010,16,2,15,1922.6816901408451,1905.0
2010,16,4,9,2114.5524861878453,2200.0
2010,16,6,7,2270.6018518518517,1904.5
2010,16,6,11,1770.578125,1756.0
2010,16,6,14,2620.5384615384614,2759.5
2010,16,6,18,2962.25,2978.0
2010,16,7,7,2580.122807017544,2600.0
2010,16,7,10,2288.375,2587.5
2010,16,7,13,2468.4973544973545,2516.0
2010,16,7,19,2576.253164556962,2570.0
2010,16,8,10,2307.1613475177305,2194.0
2010,16,8,14,2746.9518072289156,2789.0
2010,16,9,7,1968.381052631579,1910.0
2010,16,9,12,2481.2580645161293,2510.0
2010,16,10,7,1855.9615384615386,1759.0
2010,16,11,10,2273.818181818182,2446.0
2010,16,12,7,1935.9626454378445,1821.0
2010,16,12,14,2276.5019157088122,2283.0
2010,16,12,18,1880.328244274809,1770.0
2010,16,13,7,1937.8046357615895,1808.0
2010,16,14,8,2330.3971962616824,2339.0
2010,16,14,11,2655.132018209408,2683.0
2010,16,14,15,1964.766355140187,1972.0
2010,16,17,8,2301.691428571429,2686.0
2010,16,18,19,2289.1161616161617,2371.0
2010,16,19,6,1945.5833333333333,1899.0
2010,16,19,10,1590.1046511627908,1565.5
2010,16,20,8,2011.1,2057.0
2010,16,20,12,2761.669811320755,2802.5
2010,16,20,15,2343.155737704918,2284.0
2010,16,20,20,2419.9867549668875,2535.5
2010,16,22,2,2344.5758928571427,2208.0
