year,state_code,dist_code,court_no,num_cases,median_decision_days,mean_decision_days,A_count,B_count,C_count,D_count,E_count
2010,5.0,2.0,8.0,13,1552.0,1638.076923076923,0,1,8,4,0
2010,3.0,21.0,14.0,5,816.0,1034.0,0,4,0,1,0
2010,15.0,8.0,3.0,17,1322.0,1311.8823529411766,0,4,12,1,0
2010,17.0,22.0,1.0,1030,1911.5,1652.1980582524272,145,224,135,526,0
2010,16.0,12.0,11.0,33,1872.0,2041.030303030303,0,0,12,21,0
2010,5.0,10.0,1.0,10,802.0,975.8,0,6,4,0,0
2010,22.0,5.0,1.0,26,2062.5,2054.8076923076924,0,0,11,15,0
2010,13.0,34.0,3.0,51,2133.0,2188.7843137254904,0,0,19,32,0
2010,13.0,40.0,2.0,104,2324.5,2460.4615384615386,0,0,13,91,0
2010,5.0,10.0,3.0,95,2256.0,2090.926315789474,0,13,18,64,0
2010,1.0,33.0,1.0,189,21.0,374.031746031746,123,44,10,12,0
2010,16.0,13.0,6.0,21,2066.0,2138.3333333333335,0,0,5,16,0
2010,26.0,11.0,1.0,103,2132.0,1950.0388349514562,7,7,28,61,0
2010,22.0,4.0,1.0,4,2144.5,2128.5,0,0,1,3,0
2010,25.0,6.0,1.0,1,2237.0,2237.0,0,0,0,1,0
2010,2.0,17.0,1.0,1144,532.5,758.3723776223776,338,599,98,109,0
2010,22.0,2.0,1.0,30,2216.0,2135.2,0,0,8,22,0
2010,13.0,25.0,3.0,494,2371.0,2360.0485829959516,0,1,98,395,0
2010,22.0,12.0,1.0,83,1165.0,1193.5301204819277,0,35,41,7,0
2010,8.0,13.0,1.0,543,1901.0,1991.670349907919,0,22,233,286,2
2010,13.0,9.0,3.0,809,2136.0,2009.3399258343634,14,75,103,617,0
2010,7.0,16.0,1.0,124,2015.5,2038.8548387096773,0,12,39,73,0
2010,17.0,33.0,1.0,425,344.0,427.2070588235294,234,158,25,8,0
2010,11.0,30.0,1.0,39,2299.0,2293.769230769231,0,0,2,37,0
2010,26.0,6.0,1.0,788,180.0,417.6776649746193,593,108,27,60,0
2010,14.0,18.0,1.0,9,1647.0,1589.5555555555557,0,0,7,2,0
2010,13.0,68.0,2.0,130,2284.5,2341.076923076923,0,0,23,107,0
2010,4.0,3.0,5.0,54,868.0,1009.7962962962963,2,36,13,3,0
2010,15.0,6.0,3.0,8,1208.5,1285.5,0,3,5,0,0
2010,11.0,13.0,2.0,6,2499.5,2432.5,0,0,1,5,0
2010,1.0,21.0,28.0,840,177.5,675.3785714285714,475,168,56,141,0
2010,15.0,15.0,3.0,1,3435.0,3435.0,0,0,0,1,0
2010,14.0,2.0,1.0,461,659.0,685.1800433839479,72,359,19,11,0
2010,22.0,8.0,1.0,50,1730.5,1796.98,0,1,28,21,0
2010,26.0,9.0,1.0,677,689.0,1094.5937961595273,218,186,114,159,0
2010,25.0,2.0,1.0,1,1581.0,1581.0,0,0,1,0,0
2010,13.0,67.0,3.0,9,3038.0,2942.4444444444443,0,0,0,9,0
2010,14.0,9.0,1.0,7,1578.0,1713.5714285714287,0,0,4,3,0
2010,1.0,4.0,1.0,1750,347.5,695.9148571428572,885,410,202,253,0
2010,9.0,14.0,9.0,56,2872.0,2855.8035714285716,0,0,0,56,0
2010,15.0,3.0,2.0,1,484.0,484.0,0,1,0,0,0
2010,25.0,9.0,1.0,1,2916.0,2916.0,0,0,0,1,0
2010,14.0,16.0,1.0,2,1661.0,1661.0,0,0,1,1,0
2010,9.0,33.0,16.0,3,2003.0,2040.3333333333333,0,0,1,2,0
2010,22.0,11.0,1.0,138,807.5,902.0217391304348,3,96,36,3,0
2010,25.0,1.0,1.0,2,2841.5,2841.5,0,0,0,2,0
2010,22.0,9.0,1.0,15,1536.0,1592.9333333333334,0,0,14,1,0
2010,1.0,7.0,1.0,2886,285.5,770.572765072765,1529,466,345,546,0
2010,13.0,16.0,3.0,242,2601.0,2605.0578512396696,0,0,1,241,0
2010,10.0,15.0,6.0,221,2474.0,2441.2262443438913,0,1,23,197,0
2010,3.0,1.0,1.0,2060,24.0,247.0106796116505,1730,188,57,85,0
2010,13.0,13.0,3.0,131,2060.0,2181.0992366412215,0,2,50,79,0
2010,16.0,12.0,15.0,16,2005.5,2081.375,0,0,6,10,0
2010,11.0,14.0,3.0,30,2935.5,2832.0666666666666,0,0,0,30,0
2010,14.0,17.0,1.0,20,2441.0,2273.8,0,0,3,17,0
2010,26.0,5.0,1.0,1115,379.0,807.7479820627802,548,288,80,199,0
2010,22.0,18.0,3.0,48,1649.5,1707.1041666666667,0,1,28,19,0
2010,10.0,24.0,4.0,8,2703.5,2434.5,1,0,0,7,0
2010,26.0,4.0,1.0,1234,780.0,1030.6085899513776,367,403,201,263,0
2010,13.0,12.0,3.0,753,2075.0,2087.217795484728,0,7,162,583,1
2010,31.0,2.0,1.0,320,1031.0,1210.078125,19,147,86,67,1
2010,13.0,17.0,2.0,307,1261.0,1460.8208469055376,0,118,111,77,1
2010,9.0,32.0,9.0,1,1915.0,1915.0,0,0,0,1,0
2010,10.0,14.0,8.0,6,2416.0,2549.8333333333335,0,0,0,6,0
2010,1.0,18.0,1.0,2378,187.0,528.5033641715728,1476,483,198,221,0
2010,11.0,16.0,9.0,12,2162.0,2126.0833333333335,0,0,3,9,0
2010,13.0,61.0,3.0,319,2473.0,2443.294670846395,0,1,19,299,0
2010,11.0,21.0,2.0,29,1467.0,1581.448275862069,0,1,26,2,0
2010,22.0,26.0,1.0,5,1494.0,1807.0,0,0,3,2,0
2010,9.0,7.0,11.0,17,2760.0,2621.235294117647,0,1,0,16,0
2010,9.0,21.0,6.0,43,1861.0,1892.4186046511627,0,12,9,22,0
2010,1.0,31.0,17.0,235,1623.0,1753.936170212766,0,54,76,105,0
2010,13.0,27.0,3.0,89,2647.0,2565.38202247191,0,0,3,86,0
2010,6.0,28.0,3.0,2,2973.5,2973.5,0,0,0,2,0
2010,5.0,9.0,2.0,24,2428.0,2345.4583333333335,0,0,2,22,0
2010,7.0,7.0,3.0,214,2801.0,2711.2616822429904,0,0,18,195,1
2010,13.0,50.0,2.0,110,2464.5,2462.6545454545453,0,0,4,106,0
2010,14.0,12.0,1.0,154,1022.5,1046.7532467532467,17,71,51,15,0
2010,26.0,1.0,1.0,1961,471.0,610.2100968893421,781,907,214,59,0
2010,14.0,7.0,4.0,191,1858.0,1877.1204188481674,0,0,76,115,0
2010,11.0,1.0,7.0,3,2149.0,2253.0,0,0,0,3,0
2010,22.0,15.0,1.0,23,1840.0,2105.5652173913045,0,2,7,14,0
2010,4.0,4.0,1.0,3103,593.0,803.6026426039317,1209,908,589,397,0
2010,14.0,11.0,1.0,1,1743.0,1743.0,0,0,1,0,0
2010,13.0,69.0,3.0,528,2089.5,2118.3598484848485,1,35,214,278,0
2010,1.0,5.0,1.0,1187,742.0,1035.161752316765,411,280,247,249,0
2010,1.0,36.0,9.0,16,2979.5,2709.9375,0,0,2,14,0
2010,9.0,33.0,23.0,19,2926.0,2627.6315789473683,0,0,4,15,0
2010,15.0,3.0,3.0,1,1248.0,1248.0,0,0,1,0,0
2010,12.0,1.0,7.0,4,2825.0,2815.25,0,0,0,4,0
2010,5.0,6.0,17.0,36,1656.0,1745.1666666666667,0,2,22,12,0
2010,1.0,19.0,4.0,5860,227.0,614.6505119453925,3324,1301,519,716,0
2010,1.0,24.0,2.0,556,74.0,230.68705035971223,483,41,18,14,0
2010,10.0,30.0,5.0,31,2827.0,2762.0,0,0,0,31,0
2010,17.0,25.0,1.0,2985,746.0,1078.6462311557789,974,760,467,784,0
2010,22.0,3.0,1.0,9,1678.0,1685.111111111111,0,0,6,3,0
2010,14.0,14.0,1.0,36,2842.5,2468.8611111111113,0,0,9,27,0
2010,17.0,16.0,1.0,697,2681.0,2418.3988522238164,68,21,5,602,1
2010,9.0,4.0,14.0,506,2784.0,2775.1739130434785,0,0,4,502,0
2010,8.0,18.0,4.0,349,2042.0,2135.793696275072,0,3,132,214,0
2010,2.0,2.0,1.0,1152,403.0,486.6232638888889,493,601,18,40,0
2010,10.0,8.0,11.0,4,2328.0,2277.0,0,0,1,3,0
2010,6.0,3.0,8.0,1,2949.0,2949.0,0,0,0,1,0
2010,13.0,1.0,3.0,908,2567.0,2560.1982378854627,0,0,32,876,0
2010,9.0,2.0,11.0,92,2713.5,2608.7934782608695,0,1,9,82,0
2010,13.0,23.0,2.0,71,2855.0,2714.0,0,0,3,68,0
2010,11.0,24.0,3.0,9,2226.0,2185.5555555555557,0,0,2,7,0
2010,12.0,11.0,6.0,3,2914.0,2957.0,0,0,0,3,0
2010,9.0,14.0,26.0,1,2443.0,2443.0,0,0,0,1,0
2010,5.0,4.0,1.0,10,1821.0,1961.2,0,0,5,5,0
2010,22.0,16.0,1.0,31,2122.0,2081.483870967742,0,0,6,25,0
2010,10.0,26.0,2.0,32,2019.5,2197.125,0,7,2,23,0
2010,26.0,3.0,1.0,1176,503.0,797.5399659863946,415,466,158,137,0
2010,4.0,3.0,4.0,137,687.0,759.021897810219,39,65,27,6,0
2010,13.0,46.0,2.0,119,2520.0,2491.2605042016808,0,1,8,110,0
2010,13.0,6.0,3.0,474,2524.0,2408.26582278481,12,31,20,410,1
2010,11.0,16.0,10.0,34,2232.0,2322.0882352941176,0,0,1,32,1
2010,13.0,14.0,2.0,84,2257.5,2330.440476190476,0,0,1,83,0
2010,13.0,53.0,3.0,429,2205.0,2378.5524475524476,0,0,22,407,0
2010,15.0,5.0,8.0,468,1718.5,1845.948717948718,0,35,217,216,0
2010,2.0,2.0,16.0,87,1324.0,1576.0114942528735,4,33,12,38,0
2010,6.0,6.0,4.0,1106,1226.0,1368.1726943942133,61,411,306,328,0
2010,9.0,11.0,13.0,2,2798.0,2798.0,0,0,0,2,0
2010,1.0,30.0,12.0,395,63.0,520.926582278481,248,68,49,30,0
2010,18.0,7.0,1.0,344,1466.5,1352.5348837209303,86,73,71,114,0
2010,14.0,20.0,1.0,19,1828.0,1876.421052631579,0,3,6,10,0
2010,8.0,37.0,1.0,2,2993.5,2993.5,0,0,0,2,0
2010,13.0,35.0,3.0,47,2170.0,2233.063829787234,0,0,0,47,0
2010,13.0,59.0,2.0,12,1989.0,2203.1666666666665,0,0,5,7,0
2010,10.0,4.0,7.0,12,866.5,1284.8333333333333,5,1,1,5,0
2010,13.0,2.0,11.0,15,2846.0,2875.0,0,0,0,15,0
2010,10.0,11.0,12.0,195,585.0,772.3282051282051,29,131,25,10,0
2010,1.0,15.0,2.0,2423,122.0,710.2822946760215,1435,310,196,482,0
2010,27.0,1.0,1.0,1370,1065.0,1034.834306569343,27,732,595,16,0
2010,1.0,14.0,1.0,1096,279.0,602.6368613138686,602,239,151,104,0
2010,1.0,26.0,1.0,2011,1457.0,1446.830929885629,309,513,423,766,0
2010,3.0,20.0,3.0,6,3484.5,3368.3333333333335,0,0,0,5,1
2010,9.0,11.0,18.0,8,1840.0,1978.75,0,0,4,4,0
2010,4.0,11.0,1.0,1405,482.0,701.5138790035587,622,466,205,112,0
2010,11.0,2.0,2.0,2,2334.5,2334.5,0,0,0,2,0
2010,13.0,33.0,2.0,113,2360.0,2185.920353982301,0,2,31,80,0
2010,13.0,68.0,3.0,522,2278.0,2398.5344827586205,0,0,14,508,0
2010,9.0,40.0,6.0,253,2962.0,2964.094861660079,0,0,2,247,4
2010,16.0,20.0,1.0,392,2748.0,2744.933673469388,1,4,5,379,3
2010,9.0,20.0,23.0,4,2657.5,2505.25,0,0,1,3,0
2010,13.0,17.0,3.0,301,1443.0,1625.9036544850499,0,85,116,100,0
2010,14.0,6.0,1.0,78,1509.0,1756.9615384615386,0,0,57,21,0
2010,22.0,23.0,1.0,220,1216.5,1348.2727272727273,0,66,130,24,0
2010,13.0,19.0,2.0,268,2456.0,2443.3171641791046,0,9,11,248,0
2010,15.0,4.0,3.0,160,484.5,783.80625,67,50,18,25,0
2010,17.0,30.0,1.0,506,627.5,954.4466403162055,214,135,34,123,0
2010,5.0,4.0,3.0,160,2579.5,2544.675,0,1,9,150,0
2010,13.0,71.0,3.0,197,2561.0,2631.832487309645,0,0,0,197,0
2010,18.0,5.0,1.0,17,2404.0,2104.764705882353,2,0,3,12,0
2010,15.0,7.0,2.0,21,917.0,1095.4761904761904,0,11,10,0,0
2010,13.0,14.0,3.0,105,2740.0,2694.4857142857145,0,0,1,104,0
2010,14.0,3.0,1.0,86,2298.0,2205.0697674418607,0,0,8,78,0
2010,13.0,27.0,2.0,62,2606.5,2560.467741935484,0,0,3,59,0
2010,5.0,5.0,1.0,1,2178.0,2178.0,0,0,0,1,0
2010,1.0,31.0,3.0,2173,741.0,917.6387482742751,592,794,558,229,0
2010,12.0,2.0,4.0,5,2546.0,2665.4,0,0,0,5,0
2010,9.0,11.0,22.0,5,2751.0,2634.8,0,0,0,5,0
2010,7.0,18.0,2.0,5,2116.0,2235.0,0,1,1,3,0
2010,13.0,49.0,2.0,48,2117.0,2142.9791666666665,0,0,12,36,0
2010,14.0,10.0,1.0,47,1296.0,1416.7446808510638,0,18,20,9,0
2010,15.0,1.0,4.0,77,539.0,837.1038961038961,20,32,18,7,0
2010,6.0,7.0,2.0,172,907.5,1149.906976744186,6,98,41,27,0
2010,18.0,23.0,1.0,32,2339.0,2206.90625,0,1,7,24,0
2010,3.0,24.0,9.0,23,1862.0,1895.695652173913,0,1,7,15,0
2010,12.0,10.0,3.0,16,1811.0,1870.375,0,1,7,8,0
2010,13.0,66.0,2.0,247,2223.0,2269.068825910931,0,0,36,211,0
2010,6.0,16.0,8.0,2,2616.5,2616.5,0,0,0,2,0
2010,5.0,1.0,4.0,4,1810.0,1785.75,0,0,2,2,0
2010,17.0,30.0,15.0,518,634.5,944.9227799227799,223,80,99,116,0
2010,6.0,7.0,4.0,1208,1431.5,1466.6937086092714,15,453,324,416,0
2010,18.0,13.0,3.0,1,2192.0,2192.0,0,0,0,1,0
2010,13.0,6.0,2.0,293,2223.0,2295.7337883959044,4,5,45,239,0
2010,11.0,17.0,8.0,2,2114.0,2114.0,0,0,0,2,0
2010,9.0,30.0,6.0,21,2320.0,2347.6666666666665,0,0,3,18,0
2010,1.0,9.0,1.0,7728,200.0,680.3313923395445,4504,1278,656,1290,0
2010,18.0,9.0,1.0,1,2516.0,2516.0,0,0,0,1,0
2010,5.0,2.0,14.0,1,1858.0,1858.0,0,0,0,1,0
2010,12.0,3.0,11.0,1,2770.0,2770.0,0,0,0,1,0
2010,17.0,27.0,1.0,2340,1546.5,1397.3726495726496,843,217,201,1079,0
2010,9.0,29.0,5.0,1,3045.0,3045.0,0,0,0,1,0
2010,21.0,1.0,4.0,199,616.0,890.9698492462312,63,75,37,24,0
2010,1.0,11.0,3.0,78,1721.0,1744.8076923076924,1,11,32,34,0
2010,13.0,28.0,3.0,3,2256.0,2476.3333333333335,0,0,0,3,0
2010,11.0,32.0,1.0,7,1514.0,1865.142857142857,0,0,5,2,0
2010,16.0,20.0,7.0,9,2635.0,2535.6666666666665,0,0,0,9,0
2010,13.0,60.0,3.0,140,2331.0,2379.95,0,0,7,133,0
2010,10.0,21.0,7.0,32,2427.0,2449.90625,0,0,0,32,0
2010,6.0,6.0,2.0,154,1234.0,1283.7532467532467,3,65,60,26,0
2010,18.0,18.0,1.0,9,2311.0,2434.3333333333335,0,0,0,9,0
2010,2.0,5.0,1.0,3217,365.0,563.1765620142991,1610,1207,181,219,0
2010,14.0,3.0,4.0,505,1911.0,1991.7940594059405,0,6,175,324,0
2010,7.0,1.0,3.0,102,2543.0,2317.0686274509803,0,7,21,73,1
2010,14.0,1.0,1.0,63,783.0,895.063492063492,0,50,9,4,0
2010,9.0,8.0,18.0,5,2723.0,2691.0,0,0,0,5,0
2010,22.0,10.0,1.0,89,1684.0,1770.3033707865168,0,1,53,35,0
2010,10.0,25.0,10.0,7,2313.0,2297.714285714286,0,0,1,6,0
2010,12.0,4.0,9.0,1,3001.0,3001.0,0,0,0,1,0
2010,17.0,16.0,21.0,119,1146.0,1488.1176470588234,21,35,17,46,0
2010,14.0,8.0,1.0,25,1201.0,1325.36,0,8,13,4,0
2010,10.0,27.0,3.0,426,2135.5,2107.9600938967137,1,11,113,301,0
2010,15.0,1.0,1.0,223,301.0,642.0134529147982,120,61,21,21,0
2010,12.0,15.0,8.0,2,2914.0,2914.0,0,0,0,2,0
2010,1.0,20.0,9.0,897,428.0,776.0914158305462,403,248,114,132,0
2010,12.0,6.0,2.0,1,2509.0,2509.0,0,0,0,1,0
2010,18.0,10.0,1.0,28,2103.0,2211.3571428571427,0,0,4,24,0
2010,15.0,2.0,3.0,23,1464.0,1624.9130434782608,0,0,17,6,0
2010,1.0,1.0,3.0,341,142.0,643.5601173020527,193,44,56,48,0
2010,13.0,65.0,2.0,94,2191.0,2244.968085106383,0,0,9,85,0
2010,9.0,14.0,37.0,1,2823.0,2823.0,0,0,0,1,0
2010,5.0,11.0,10.0,21,2686.0,2827.8571428571427,0,0,0,21,0
2010,3.0,20.0,2.0,8,1976.0,1955.75,0,0,3,5,0
2010,11.0,7.0,2.0,1,2469.0,2469.0,0,0,0,1,0
2010,15.0,9.0,7.0,640,1594.5,1733.70625,0,57,355,228,0
2010,15.0,5.0,11.0,366,1719.0,1803.795081967213,0,20,188,158,0
2010,22.0,15.0,4.0,29,2022.0,2125.1724137931033,0,0,4,25,0
2010,13.0,39.0,3.0,15,2348.0,2413.9333333333334,0,0,0,15,0
2010,9.0,36.0,6.0,5,2723.0,2710.4,0,0,0,5,0
2010,26.0,10.0,1.0,71,2716.0,2681.43661971831,0,0,0,71,0
2010,5.0,10.0,2.0,45,1366.0,1380.088888888889,0,15,18,12,0
2010,18.0,16.0,1.0,6,2367.0,2351.3333333333335,0,0,0,6,0
2010,13.0,20.0,4.0,580,2048.5,1994.3586206896553,0,60,131,388,1
2010,6.0,12.0,1.0,16,1238.5,1453.9375,0,6,6,4,0
2010,14.0,13.0,1.0,29,1241.0,1461.7586206896551,0,1,23,5,0
2010,1.0,20.0,1.0,4577,347.0,585.900371422329,2414,1243,507,413,0
2010,22.0,24.0,1.0,253,1224.0,1219.0158102766798,7,56,181,9,0
2010,14.0,8.0,4.0,250,1587.0,1583.408,1,33,132,84,0
2010,16.0,19.0,6.0,8,2126.0,2276.0,0,0,1,7,0
2010,5.0,2.0,1.0,98,2186.5,2218.6530612244896,0,5,23,70,0
2010,13.0,15.0,3.0,393,2726.0,2487.2239185750636,0,12,37,344,0
2010,4.0,4.0,4.0,201,378.0,641.3432835820895,99,64,23,15,0
2010,9.0,18.0,2.0,1232,1129.5,1395.6712662337663,1,594,240,397,0
2010,5.0,9.0,4.0,1,2091.0,2091.0,0,0,0,1,0
2010,1.0,33.0,2.0,62,411.5,577.4193548387096,23,31,4,4,0
2010,4.0,16.0,2.0,1559,201.0,440.5246953175112,1046,296,175,42,0
2010,18.0,3.0,1.0,823,428.0,752.8809234507897,380,258,36,149,0
2010,18.0,17.0,2.0,1,2642.0,2642.0,0,0,0,1,0
2010,30.0,1.0,1.0,47,128.0,616.3829787234042,29,4,9,5,0
2010,17.0,27.0,17.0,32,3134.5,3101.09375,0,0,0,32,0
2010,6.0,11.0,4.0,483,783.0,1092.2691511387163,0,344,58,81,0
2010,17.0,24.0,1.0,2108,366.5,885.0574003795066,1051,426,113,518,0
2010,17.0,26.0,15.0,642,1907.5,1722.3115264797507,78,75,126,363,0
2010,23.0,44.0,1.0,1298,1817.5,1802.0200308166409,87,138,432,641,0
2010,9.0,5.0,14.0,10,1827.0,1865.8,0,1,4,5,0
2010,4.0,5.0,11.0,265,317.0,682.3018867924528,141,51,45,28,0
2010,4.0,6.0,5.0,337,494.0,637.7537091988131,134,156,31,16,0
2010,10.0,10.0,17.0,21,2192.0,2257.5238095238096,1,0,1,19,0
2010,4.0,9.0,1.0,1530,688.0,913.0326797385621,450,528,340,212,0
2010,23.0,8.0,1.0,283,208.0,530.7597173144876,198,43,15,27,0
2010,6.0,24.0,2.0,23,1747.0,1894.0,0,0,12,11,0
2010,10.0,18.0,10.0,143,2606.0,2561.111888111888,0,0,2,141,0
2010,14.0,16.0,4.0,190,1037.0,1078.3526315789475,0,100,86,4,0
2010,26.0,8.0,1.0,1947,312.0,681.0220852593734,1065,451,176,255,0
2010,18.0,12.0,4.0,7,2016.0,2295.8571428571427,0,0,1,6,0
2010,17.0,37.0,1.0,213,1130.0,1226.2347417840376,69,29,46,69,0
2010,6.0,18.0,3.0,1014,1486.0,1426.3915187376726,21,310,438,245,0
2010,1.0,17.0,1.0,2476,168.0,555.3275444264943,1505,436,296,239,0
2010,13.0,21.0,2.0,58,2604.0,2638.4310344827586,0,0,2,56,0
2010,9.0,8.0,28.0,6,2842.0,2769.3333333333335,0,0,0,6,0
2010,5.0,5.0,11.0,7,1652.0,1652.0,0,0,7,0,0
2010,4.0,10.0,1.0,1659,417.0,561.16515973478,730,684,192,53,0
2010,1.0,26.0,9.0,97,1279.0,1364.7731958762886,10,35,18,34,0
2010,18.0,6.0,5.0,12,2058.5,2239.0833333333335,0,0,2,10,0
2010,1.0,36.0,1.0,1369,307.0,600.9108838568299,720,315,225,109,0
2010,13.0,47.0,3.0,132,2132.5,2222.780303030303,0,0,8,124,0
2010,14.0,4.0,7.0,11,1794.0,1786.8181818181818,0,0,6,5,0
2010,13.0,69.0,2.0,258,2191.5,2125.9961240310076,0,16,55,187,0
2010,16.0,7.0,6.0,7,2318.0,2203.285714285714,0,0,3,4,0
2010,13.0,10.0,3.0,362,2296.0,2458.243093922652,0,0,0,362,0
2010,18.0,5.0,2.0,11,2002.0,1839.909090909091,2,0,2,7,0
2010,5.0,5.0,7.0,125,1939.0,2071.672,0,0,53,72,0
2010,30.0,2.0,1.0,122,965.0,1019.6803278688525,12,55,46,9,0
2010,9.0,12.0,25.0,9,1703.0,1709.4444444444443,0,0,6,3,0
2010,14.0,23.0,1.0,117,1303.0,1368.2991452991453,0,6,105,6,0
2010,6.0,17.0,2.0,212,634.5,775.4811320754717,17,169,8,18,0
2010,11.0,19.0,2.0,36,2368.5,2301.472222222222,0,0,11,25,0
2010,18.0,19.0,1.0,103,2014.0,2099.26213592233,1,0,27,75,0
2010,5.0,6.0,19.0,64,1727.5,1723.296875,2,10,25,27,0
2010,14.0,9.0,5.0,23,1587.0,1767.7826086956522,0,0,17,6,0
2010,9.0,10.0,13.0,76,2775.5,2753.6052631578946,0,0,0,76,0
2010,1.0,35.0,13.0,3169,398.0,774.3553171347428,1530,775,330,534,0
2010,16.0,9.0,10.0,2,2776.5,2776.5,0,0,0,2,0
2010,1.0,2.0,1.0,2952,514.0,916.180216802168,1350,447,513,642,0
2010,15.0,2.0,7.0,6,2057.5,2129.5,0,0,1,5,0
2010,5.0,5.0,8.0,1,2503.0,2503.0,0,0,0,1,0
2010,23.0,13.0,1.0,1972,441.5,721.8990872210953,878,594,304,196,0
2010,23.0,43.0,1.0,10307,339.0,642.7660813039681,5322,2489,1508,988,0
2010,13.0,45.0,3.0,17,2509.0,2514.764705882353,0,0,1,16,0
2010,6.0,15.0,3.0,255,777.0,925.8549019607843,16,152,73,14,0
2010,18.0,15.0,1.0,7,1913.0,1730.4285714285713,0,0,3,4,0
2010,19.0,1.0,1.0,1,2627.0,2627.0,0,0,0,1,0
2010,1.0,21.0,2.0,1866,543.0,571.9244372990354,631,1054,116,65,0
2010,15.0,2.0,2.0,7,1695.0,1678.0,0,0,6,1,0
2010,12.0,4.0,2.0,9,2619.0,2632.777777777778,0,0,0,8,1
2010,9.0,11.0,19.0,30,2740.0,2574.0666666666666,0,0,3,27,0
2010,5.0,7.0,2.0,2,1969.5,1969.5,0,0,1,1,0
2010,14.0,7.0,2.0,28,2231.5,2203.5714285714284,0,0,9,19,0
2010,5.0,5.0,5.0,3,2855.0,2898.3333333333335,0,0,0,3,0
2010,9.0,31.0,11.0,20,2228.0,2361.15,0,0,0,20,0
2010,16.0,2.0,10.0,1,1710.0,1710.0,0,0,1,0,0
2010,9.0,9.0,36.0,1,2179.0,2179.0,0,0,0,1,0
2010,9.0,8.0,11.0,24,1606.0,1709.5416666666667,0,5,11,8,0
2010,16.0,8.0,2.0,57,2543.0,2508.2982456140353,1,0,8,48,0
2010,18.0,16.0,5.0,3,2196.0,2158.0,0,0,0,3,0
2010,14.0,5.0,1.0,158,1370.5,1183.2721518987341,7,63,60,28,0
2010,16.0,20.0,19.0,12,2911.5,2799.75,0,0,0,12,0
2010,20.0,5.0,2.0,8,2846.0,2825.875,0,0,0,8,0
2010,2.0,23.0,1.0,1524,475.0,727.3307086614174,580,673,88,183,0
2010,10.0,9.0,6.0,19,1938.0,1556.4736842105262,2,6,1,10,0
2010,16.0,4.0,8.0,1,1960.0,1960.0,0,0,0,1,0
2010,5.0,6.0,4.0,1,698.0,698.0,0,1,0,0,0
2010,16.0,25.0,1.0,15,2510.0,2420.8,0,0,4,11,0
2010,15.0,5.0,15.0,409,1877.0,1996.0904645476774,0,4,185,220,0
2010,16.0,8.0,13.0,4,1663.0,1649.0,0,0,4,0,0
2010,10.0,32.0,20.0,154,2564.0,2506.4220779220777,0,0,15,139,0
2010,16.0,14.0,4.0,33,2452.0,2384.2727272727275,0,0,8,25,0
2010,16.0,14.0,3.0,36,1585.5,1682.8333333333333,0,11,11,14,0
2010,10.0,24.0,3.0,5,2232.0,2170.4,0,1,0,4,0
2010,9.0,35.0,30.0,11,2302.0,2487.090909090909,0,0,0,11,0
2010,23.0,4.0,1.0,905,168.0,649.4651933701657,557,90,126,132,0
2010,22.0,21.0,1.0,181,1382.0,1405.0441988950276,0,0,175,6,0
2010,13.0,76.0,1.0,2,3410.5,3410.5,0,0,0,2,0
2010,16.0,13.0,7.0,164,2553.5,2461.2256097560976,0,0,30,134,0
2010,6.0,20.0,8.0,14,1679.0,1756.7142857142858,0,0,8,6,0
2010,10.0,6.0,6.0,32,1280.5,1252.6875,12,2,4,14,0
2010,18.0,16.0,2.0,12,2127.5,2224.8333333333335,0,0,1,11,0
2010,5.0,4.0,2.0,7,2116.0,2492.714285714286,0,0,0,7,0
2010,13.0,11.0,3.0,8,2693.0,2463.75,0,0,0,8,0
2010,9.0,27.0,8.0,6,1891.5,1861.6666666666667,0,0,2,4,0
2010,13.0,41.0,2.0,24,2660.0,2619.25,0,0,0,24,0
2010,9.0,9.0,44.0,2,2794.0,2794.0,0,0,0,2,0
2010,3.0,20.0,8.0,5,1152.0,1509.6,0,2,1,2,0
2010,20.0,9.0,1.0,1,1800.0,1800.0,0,0,1,0,0
2010,14.0,3.0,2.0,10,2071.5,2181.3,0,0,1,9,0
2010,9.0,18.0,19.0,117,2466.0,2528.82905982906,0,0,0,117,0
2010,9.0,33.0,11.0,1,2643.0,2643.0,0,0,0,1,0
2010,18.0,13.0,1.0,9,1640.0,1673.5555555555557,1,0,4,4,0
2010,23.0,29.0,1.0,1312,368.5,718.750762195122,654,375,111,172,0
2010,7.0,15.0,2.0,311,1272.0,1591.604501607717,0,114,101,96,0
2010,9.0,33.0,12.0,7,1843.0,2020.142857142857,0,0,3,4,0
2010,22.0,18.0,8.0,2,1524.0,1524.0,0,0,2,0,0
2010,9.0,6.0,20.0,2,2102.5,2102.5,0,0,0,2,0
2010,9.0,6.0,19.0,2,1813.0,1813.0,0,0,1,1,0
2010,1.0,34.0,1.0,3391,707.0,1033.7623120023593,1125,860,570,835,1
2010,18.0,19.0,2.0,17,2589.0,2331.764705882353,0,0,6,11,0
2010,4.0,16.0,1.0,1268,508.0,568.2318611987382,561,503,191,13,0
2010,1.0,27.0,1.0,3563,559.0,749.8838057816447,1516,1025,574,448,0
2010,9.0,30.0,7.0,35,2526.0,2578.0285714285715,0,0,2,33,0
2010,9.0,27.0,4.0,21,2685.0,2696.6190476190477,0,0,0,21,0
